player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,passes_attempted,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches,crosses,throw_ins,corner_kicks,inswinging_corners,outswinging_corners,straight_corners,passes_completed,passes_offside,passes_blocked,position,age_range,general_position,country,continent
55769,Danilo D'Ambrosio,ITA,Inter,Serie A,2022,33.0,1988.0,8.1,557,530,26,13,0,2,9,13,0,0,0,0,493,1,2,DF,30-34,Defender,Italy,Europe
725242,Luca D'Andrea,ITA,Sassuolo,Serie A,2022,17.0,2004.0,3.5,84,80,4,0,1,0,7,1,3,0,0,0,61,0,1,FW,Under 20,Forward,Italy,Europe
365172,Patson Daka,ZAM,Leicester City,Premier League,2022,23.0,1998.0,13.2,295,264,29,0,5,0,8,10,0,0,0,0,195,2,11,FW,20-24,Forward,Zambia,Africa
538964,Thijs Dallinga,NED,Toulouse,Ligue 1,2022,21.0,2000.0,26.1,522,516,4,0,0,4,18,2,0,0,0,0,327,2,32,FW,20-24,Forward,Netherlands,Europe
357147,Diogo Dalot,POR,Manchester Utd,Premier League,2022,23.0,1999.0,23.9,1441,1216,219,17,3,20,44,202,0,0,0,0,1141,6,35,DF,20-24,Defender,Portugal,Europe
808509,Danilo,BRA,Nott'ham Forest,Premier League,2022,21.0,2001.0,10.8,235,225,7,0,2,1,3,2,0,0,0,0,148,3,18,MF,20-24,Midfielder,Brazil,South America
263236,Kevin Danso,AUT,Lens,Ligue 1,2022,23.0,1998.0,35.9,2336,2230,106,79,1,1,0,7,0,0,0,0,2103,0,11,DF,20-24,Defender,Austria,Europe
16136,Dante,BRA,Nice,Ligue 1,2022,38.0,1983.0,36.7,2643,2550,88,69,4,12,2,9,0,0,0,0,2376,5,14,DF,35-39,Defender,Brazil,South America
432281,Mrton Drdai,HUN,Hertha BSC,Bundesliga,2022,20.0,2002.0,10.5,378,359,17,14,1,7,1,2,1,1,0,0,225,2,6,"DF,MF",20-24,Defender,Hungary,Europe
566823,Achraf Dari,MAR,Brest,Ligue 1,2022,23.0,1999.0,14.6,690,661,27,27,0,7,1,0,0,0,0,0,547,2,4,DF,20-24,Defender,Morocco,Africa
340321,Josh Dasilva,ENG,Brentford,Premier League,2022,23.0,1998.0,15.4,617,591,25,8,1,1,33,11,6,4,0,0,491,1,17,MF,20-24,Midfielder,England,Europe
533738,Jonathan David,CAN,Lille,Ligue 1,2022,22.0,2000.0,35.2,875,817,52,1,6,1,7,5,0,0,0,0,716,6,32,FW,20-24,Forward,Canada,North America
424204,Alphonso Davies,CAN,Bayern Munich,Bundesliga,2022,21.0,2000.0,22.7,1567,1378,181,26,2,9,25,155,0,0,0,0,1361,8,22,DF,20-24,Defender,Canada,North America
257097,Ben Davies,WAL,Tottenham,Premier League,2022,29.0,1993.0,25.4,1281,1190,87,27,1,8,35,60,0,0,0,0,1040,4,22,DF,25-29,Defender,Wales,Europe
854853,Tom Davies,ENG,Everton,Premier League,2022,24.0,1998.0,6.0,234,227,6,5,3,3,2,1,0,0,0,0,173,1,6,MF,20-24,Midfielder,England,Europe
121477,Craig Dawson,ENG,West Ham,Premier League,2022,32.0,1990.0,8.0,310,299,9,8,0,2,2,1,0,0,0,0,245,2,3,DF,30-34,Defender,England,Europe
88755,Kevin De Bruyne,BEL,Manchester City,Premier League,2022,31.0,1991.0,26.9,1626,1454,160,53,28,27,226,31,72,20,32,6,1192,12,41,MF,30-34,Midfielder,Belgium,Europe
435772,Charles De Ketelaere,BEL,Milan,Serie A,2022,21.0,2001.0,12.4,383,362,21,2,2,2,10,9,0,0,0,0,299,0,13,"MF,FW",20-24,Midfielder,Belgium,Europe
33571,Lorenzo De Silvestri,ITA,Bologna,Serie A,2022,34.0,1988.0,7.5,430,352,78,6,1,1,7,72,0,0,0,0,330,0,6,DF,30-34,Defender,Italy,Europe
353399,Romain Del Castillo,FRA,Brest,Ligue 1,2022,26.0,1996.0,15.8,673,580,89,24,8,4,101,20,42,19,23,0,448,4,15,"MF,FW",25-29,Midfielder,France,Europe
170961,Thomas Delaine,FRA,Strasbourg,Ligue 1,2022,30.0,1992.0,11.9,537,432,104,4,1,1,66,100,0,0,0,0,356,1,24,"DF,MF",30-34,Defender,France,Europe
122797,Andy Delort,ALG,Nice,Ligue 1,2022,30.0,1991.0,8.7,230,211,17,1,1,2,15,0,0,0,0,0,139,2,4,FW,30-34,Forward,Algeria,Africa
466602,Karamoko Dembl,ENG,Brest,Ligue 1,2022,19.0,2003.0,2.0,89,76,12,4,0,0,14,3,5,1,2,0,59,1,3,"FW,MF",Under 20,Forward,England,Europe
229004,Moussa Dembl,FRA,Lyon,Ligue 1,2022,26.0,1996.0,9.7,191,176,15,0,0,0,2,1,0,0,0,0,138,0,10,"FW,MF",25-29,Forward,France,Europe
288230,Ousmane Dembl,FRA,Barcelona,La Liga,2022,25.0,1997.0,15.7,854,768,80,7,13,4,106,8,65,17,19,1,642,6,38,FW,25-29,Forward,France,Europe
488656,Siriki Dembl,CIV,Bournemouth,Premier League,2022,25.0,1996.0,1.2,47,45,2,0,0,0,3,2,0,0,0,0,37,0,1,"FW,MF",25-29,Forward,Ivory Coast,Africa
541231,Sepp van den Berg,NED,Schalke 04,Bundesliga,2022,20.0,2001.0,7.7,334,319,14,9,0,3,0,5,0,0,0,0,277,1,0,DF,20-24,Defender,Netherlands,Europe
448854,Emmanuel Dennis,NGA,Nott'ham Forest,Premier League,2022,24.0,1997.0,8.0,183,178,4,0,0,0,11,3,0,0,0,0,124,1,14,"FW,MF",20-24,Forward,Nigeria,Africa
475188,Kiernan Dewsbury-Hall,ENG,Leicester City,Premier League,2022,23.0,1998.0,25.6,1154,1120,24,9,9,20,46,3,7,7,0,0,872,10,26,MF,20-24,Midfielder,England,Europe
38607,Federico Di Francesco,ITA,Lecce,Serie A,2022,28.0,1994.0,22.6,511,466,42,2,7,3,45,11,29,0,2,0,340,3,24,"FW,MF",25-29,Forward,Italy,Europe
169880,Giovanni Di Lorenzo,ITA,Napoli,Serie A,2022,28.0,1993.0,36.2,2687,2311,366,58,5,25,88,304,2,0,0,0,2272,10,61,DF,25-29,Defender,Italy,Europe
626913,Boulaye Dia,SEN,Salernitana,Serie A,2022,25.0,1996.0,28.0,589,566,20,0,2,7,6,3,0,0,0,0,449,3,30,"FW,MF",25-29,Forward,Senegal,Africa
395516,Moussa Diaby,FRA,Leverkusen,Bundesliga,2022,23.0,1999.0,30.0,1003,938,57,6,12,5,95,28,13,4,5,0,741,8,31,"FW,MF",20-24,Forward,France,Europe
346289,Mouctar Diakhaby,GUI,Valencia,La Liga,2022,25.0,1996.0,27.2,1185,1141,42,37,0,12,1,1,0,0,0,0,971,2,6,DF,25-29,Defender,Guinea,Africa
463605,Bafod Diakit,FRA,Lille,Ligue 1,2022,21.0,2001.0,29.5,1944,1657,285,47,0,5,19,237,0,0,0,0,1728,2,26,DF,20-24,Defender,France,Europe
229005,Abdou Diallo,SEN,RB Leipzig,Bundesliga,2022,26.0,1996.0,5.3,381,365,15,13,1,3,1,2,0,0,0,0,323,1,2,"DF,MF",25-29,Defender,Senegal,Africa
344888,Habib Diallo,SEN,Strasbourg,Ligue 1,2022,27.0,1995.0,32.0,597,575,17,1,7,4,7,0,0,0,0,0,397,5,31,FW,25-29,Forward,Senegal,Africa
876631,Habib Diarra,SEN,Strasbourg,Ligue 1,2022,18.0,2004.0,18.1,660,628,32,3,3,3,48,20,1,0,0,0,506,0,13,"MF,FW",Under 20,Midfielder,Senegal,Africa
428954,Stphane Diarra,FRA,Lorient,Ligue 1,2022,23.0,1998.0,11.8,328,313,15,1,0,0,15,10,4,2,0,0,240,0,15,"FW,MF",20-24,Forward,France,Europe
258004,Rben Dias,POR,Manchester City,Premier League,2022,25.0,1997.0,22.2,2080,2029,51,38,1,6,1,7,0,0,0,0,1928,0,7,DF,25-29,Defender,Portugal,Europe
490426,Krpin Diatta,SEN,Monaco,Ligue 1,2022,23.0,1999.0,23.0,771,746,19,1,0,2,54,18,0,0,0,0,581,6,21,"MF,FW",20-24,Midfielder,Senegal,Africa
314678,Brahim Daz,MAR,Milan,Serie A,2022,22.0,1999.0,21.4,719,677,37,8,11,2,20,9,6,0,4,0,575,5,24,"MF,FW",20-24,Midfielder,Morocco,Africa
480692,Luis Daz,COL,Liverpool,Premier League,2022,25.0,1997.0,11.1,462,453,7,0,0,7,8,6,1,0,0,0,376,2,15,FW,25-29,Forward,Colombia,South America
822458,Bamba Dieng,SEN,Marseille,Ligue 1,2022,22.0,2000.0,2.2,43,39,4,0,0,0,1,0,0,0,0,0,27,0,1,"FW,MF",20-24,Forward,Senegal,Africa
175722,Eric Dier,ENG,Tottenham,Premier League,2022,28.0,1994.0,31.3,2001,1929,68,58,2,17,11,8,0,0,0,0,1708,4,15,DF,25-29,Defender,England,Europe
283871,Florian Dietz,GER,Kln,Bundesliga,2022,23.0,1998.0,4.4,76,66,9,0,0,0,4,2,0,0,0,0,39,1,3,FW,20-24,Forward,Germany,Europe
126664,Lucas Digne,FRA,Aston Villa,Premier League,2022,29.0,1993.0,16.7,927,749,177,23,0,4,77,142,12,5,4,0,696,1,23,DF,25-29,Defender,France,Europe
198116,Federico Dimarco,ITA,Inter,Serie A,2022,24.0,1997.0,23.0,1257,1035,220,39,0,21,207,116,60,16,36,0,925,2,21,DF,20-24,Defender,Italy,Europe
536482,Junior Dina Ebimbe,FRA,Eint Frankfurt,Bundesliga,2022,21.0,2000.0,11.8,505,448,53,3,2,0,8,50,0,0,0,0,366,4,9,"DF,MF",20-24,Defender,France,Europe
126683,Tristan Dingom,CMR,Troyes,Ligue 1,2022,31.0,1991.0,1.1,78,68,9,2,0,0,5,2,5,2,1,0,55,1,1,MF,30-34,Midfielder,Cameroon,Africa
272622,Issa Diop,FRA,Fulham,Premier League,2022,25.0,1997.0,22.4,1399,1352,46,41,0,8,2,1,0,0,0,0,1216,1,8,DF,25-29,Defender,France,Europe
386047,Axel Disasi,FRA,Monaco,Ligue 1,2022,24.0,1998.0,37.0,1957,1882,71,50,2,25,14,21,0,0,0,0,1630,4,17,DF,20-24,Defender,France,Europe
183031,Koffi Djidji,CIV,Torino,Serie A,2022,29.0,1992.0,26.9,1441,1408,30,15,1,10,13,14,0,0,0,0,1249,3,20,DF,25-29,Defender,Ivory Coast,Africa
401529,Dod,BRA,Fiorentina,Serie A,2022,23.0,1998.0,25.9,1504,1272,229,21,2,8,61,208,0,0,0,0,1222,3,28,DF,20-24,Defender,Brazil,South America
387047,Danilho Doekhi,NED,Union Berlin,Bundesliga,2022,24.0,1998.0,24.6,955,932,23,15,0,4,10,2,0,0,0,0,756,0,13,DF,20-24,Defender,Netherlands,Europe
567129,Josh Doig,SCO,Hellas Verona,Serie A,2022,20.0,2002.0,15.0,534,412,119,1,0,0,46,116,2,2,0,0,360,3,21,DF,20-24,Defender,Scotland,Europe
497291,Nicols Domnguez,ARG,Bologna,Serie A,2022,24.0,1998.0,25.6,1420,1335,73,43,19,14,19,26,0,0,0,0,1169,12,25,MF,20-24,Midfielder,Argentina,South America
88684,Giulio Donati,ITA,Monza,Serie A,2022,32.0,1990.0,4.7,321,285,34,9,0,4,9,24,1,0,0,0,273,2,4,DF,30-34,Defender,Italy,Europe
221151,Jodel Dossou,BEN,Clermont Foot,Ligue 1,2022,30.0,1992.0,2.9,59,55,4,0,0,0,10,4,0,0,0,0,39,0,2,"MF,DF",30-34,Midfielder,Benin,Africa
830265,Lohann Doucet,FRA,Nantes,Ligue 1,2022,19.0,2002.0,1.0,79,76,3,2,0,2,0,1,0,0,0,0,67,0,1,"MF,FW",Under 20,Midfielder,France,Europe
127187,Abdoulaye Doucour,MLI,Everton,Premier League,2022,29.0,1993.0,17.0,548,530,16,0,1,0,8,0,0,0,0,0,430,2,14,MF,25-29,Midfielder,Mali,Africa
543387,Cheick Doucour,MLI,Crystal Palace,Premier League,2022,22.0,2000.0,30.8,1247,1229,16,16,3,2,6,0,0,0,0,0,1038,2,30,MF,20-24,Midfielder,Mali,Africa
914562,Dsir Dou,FRA,Rennes,Ligue 1,2022,17.0,2005.0,12.4,453,437,15,1,3,1,30,1,12,6,3,0,351,1,4,"MF,FW",Under 20,Midfielder,France,Europe
786436,Ismal Doukour,FRA,Strasbourg,Ligue 1,2022,19.0,2003.0,25.5,1106,1010,95,44,3,13,11,50,0,0,0,0,910,1,16,"DF,MF",Under 20,Defender,France,Europe
671594,Kamory Doumbia,MLI,Reims,Ligue 1,2022,19.0,2003.0,12.8,538,523,9,3,5,1,9,4,1,0,0,0,428,6,14,MF,Under 20,Midfielder,Mali,Africa
506189,Flynn Downes,ENG,West Ham,Premier League,2022,23.0,1999.0,8.5,331,323,7,2,0,2,3,0,0,0,0,0,289,1,6,MF,20-24,Midfielder,England,Europe
53400,Dominick Drexler,GER,Schalke 04,Bundesliga,2022,32.0,1990.0,15.2,498,464,32,5,2,0,47,14,12,6,3,0,325,2,27,"MF,FW",30-34,Midfielder,Germany,Europe
257376,Domingos Duarte,POR,Getafe,La Liga,2022,27.0,1995.0,29.5,963,927,34,31,0,10,0,3,0,0,0,0,742,2,4,DF,25-29,Defender,Portugal,Europe
232418,Ondrej Duda,SVK,Hellas Verona,Serie A,2022,27.0,1994.0,11.8,433,400,30,10,2,6,14,2,7,4,1,0,323,3,9,MF,25-29,Midfielder,Slovakia,Europe
174304,Rmy Dugimont,FRA,Auxerre,Ligue 1,2022,36.0,1986.0,1.3,61,59,2,0,0,1,0,0,0,0,0,0,41,0,3,"FW,MF",35-39,Forward,France,Europe
321528,Denzel Dumfries,NED,Inter,Serie A,2022,26.0,1996.0,24.6,1004,833,168,6,1,2,82,162,0,0,0,0,745,3,27,DF,25-29,Defender,Netherlands,Europe
184894,Alfred Duncan,GHA,Fiorentina,Serie A,2022,29.0,1993.0,12.3,540,518,19,9,4,2,26,6,4,0,4,0,421,3,10,MF,25-29,Midfielder,Ghana,Africa
148153,Lewis Dunk,ENG,Brighton,Premier League,2022,30.0,1991.0,36.0,3223,3064,156,111,4,21,2,10,0,0,0,0,2911,3,13,DF,30-34,Defender,England,Europe
649317,Jhon Durn,COL,Aston Villa,Premier League,2022,18.0,2003.0,1.5,29,26,3,0,0,0,2,1,0,0,0,0,16,0,1,"FW,MF",Under 20,Forward,Colombia,South America
206050,Paulo Dybala,ARG,Roma,Serie A,2022,28.0,1993.0,19.3,833,734,97,23,5,28,82,10,54,14,37,0,650,2,28,"MF,FW",25-29,Midfielder,Argentina,South America
309944,Tyronne Ebuehi,NGA,Empoli,Serie A,2022,26.0,1995.0,21.4,881,684,192,7,0,0,28,185,0,0,0,0,688,5,28,DF,25-29,Defender,Nigeria,Africa
607854,derson,BRA,Atalanta,Serie A,2022,23.0,1999.0,24.6,1091,1061,28,19,1,20,15,2,4,2,0,0,884,2,28,MF,20-24,Midfielder,Brazil,South America
500067,Chidera Ejuke,NGA,Hertha BSC,Bundesliga,2022,24.0,1998.0,9.9,292,282,8,1,3,2,16,4,3,1,1,0,227,2,6,"FW,MF",20-24,Forward,Nigeria,Africa
49275,Albin Ekdal,SWE,Spezia,Serie A,2022,33.0,1989.0,19.3,782,756,24,20,1,4,4,2,0,0,0,0,606,2,14,MF,30-34,Midfielder,Sweden,Europe
583189,Anthony Elanga,SWE,Manchester Utd,Premier League,2022,20.0,2002.0,4.7,130,127,3,0,0,1,7,2,0,0,0,0,95,0,2,FW,20-24,Forward,Sweden,Europe
565822,Harvey Elliott,ENG,Liverpool,Premier League,2022,19.0,2003.0,17.9,1009,962,39,0,8,4,34,10,2,1,0,0,809,8,24,"MF,FW",Under 20,Midfielder,England,Europe
192635,Nico Elvedi,SUI,Gladbach,Bundesliga,2022,25.0,1996.0,31.4,2149,2072,74,55,2,3,0,1,0,0,0,0,1967,3,13,DF,25-29,Defender,Switzerland,Europe
176140,Rodrigo Ely,BRA,Almera,La Liga,2022,28.0,1993.0,35.1,1475,1393,78,75,2,16,3,2,0,0,0,0,1197,4,6,DF,25-29,Defender,Brazil,South America
237662,Breel Embolo,SUI,Monaco,Ligue 1,2022,25.0,1997.0,20.7,448,424,16,1,3,3,4,1,0,0,0,0,307,8,21,FW,25-29,Forward,Switzerland,Europe
181778,Emerson,BRA,Tottenham,Premier League,2022,23.0,1999.0,19.3,1060,884,170,23,2,6,46,146,1,0,0,0,848,6,37,DF,20-24,Defender,Brazil,South America
660867,Julio Enciso,PAR,Brighton,Premier League,2022,18.0,2004.0,9.0,258,249,8,0,3,1,12,3,0,0,0,0,179,1,5,"FW,MF",Under 20,Forward,Paraguay,South America
146310,Wataru Endo,JPN,Stuttgart,Bundesliga,2022,29.0,1993.0,32.5,1477,1448,24,20,7,10,7,4,0,0,0,0,1170,5,31,MF,25-29,Midfielder,Japan,Asia
69633,Christian Eriksen,DEN,Manchester Utd,Premier League,2022,30.0,1992.0,22.8,1485,1373,106,32,9,20,81,7,62,27,16,2,1203,6,28,MF,30-34,Midfielder,Denmark,Europe
266795,Gonzalo Escalante,ARG,Cremonese,Serie A,2022,29.0,1993.0,6.2,290,279,8,4,0,1,1,0,0,0,0,0,222,3,8,MF,25-29,Midfielder,Argentina,South America
311044,Alfonso Espino,URU,Cdiz,La Liga,2022,30.0,1992.0,34.7,1542,1206,328,40,4,15,110,280,8,1,5,0,989,8,53,DF,30-34,Defender,Uruguay,South America
64598,Bernardo Espinosa,COL,Girona,La Liga,2022,33.0,1989.0,13.6,913,881,30,26,0,5,0,2,0,0,0,0,812,2,2,DF,30-34,Defender,Colombia,South America
390160,Salvatore Esposito,ITA,Spezia,Serie A,2022,21.0,2000.0,10.8,653,570,81,41,1,9,54,1,39,25,10,0,500,2,12,MF,20-24,Midfielder,Italy,Europe
349599,Pervis Estupin,ECU,Brighton,Premier League,2022,24.0,1998.0,29.7,1926,1687,234,31,5,8,101,199,4,0,3,0,1576,5,57,DF,20-24,Defender,Ecuador,South America
479999,Eberechi Eze,ENG,Crystal Palace,Premier League,2022,24.0,1998.0,29.3,1178,1019,149,70,11,5,78,7,51,22,12,1,923,10,15,"MF,FW",20-24,Midfielder,England,Europe
724520,Abde Ezzalzouli,MAR,Osasuna,La Liga,2022,20.0,2001.0,16.7,549,516,26,3,3,5,76,16,7,1,2,0,365,7,33,"FW,MF",20-24,Forward,Morocco,Africa
697714,Fabinho,BRA,Liverpool,Premier League,2022,28.0,1993.0,29.7,1832,1789,38,31,5,6,5,7,0,0,0,0,1617,5,18,MF,25-29,Midfielder,Brazil,South America
61891,Fbio,BRA,Nantes,Ligue 1,2022,32.0,1990.0,2.5,117,94,21,1,0,0,6,20,0,0,0,0,87,2,2,"DF,MF",30-34,Defender,Brazil,South America
432090,Nicol Fagioli,ITA,Juventus,Serie A,2022,21.0,2001.0,16.9,607,574,32,11,5,10,23,12,9,2,4,0,505,1,14,MF,20-24,Midfielder,Italy,Europe
555076,Romain Faivre,FRA,Lorient,Ligue 1,2022,24.0,1998.0,13.8,543,496,44,16,4,2,26,6,19,11,3,0,452,3,11,"MF,FW",20-24,Midfielder,France,Europe
39152,Radamel Falcao,COL,Rayo Vallecano,La Liga,2022,36.0,1986.0,6.8,167,157,9,0,0,1,0,0,1,0,0,0,123,1,5,"FW,MF",35-39,Forward,Colombia,South America
73926,Davide Faraoni,ITA,Hellas Verona,Serie A,2022,30.0,1991.0,16.5,592,451,137,7,1,6,37,130,0,0,0,0,394,4,15,DF,30-34,Defender,Italy,Europe
782630,Khalil Fayad,FRA,Montpellier,Ligue 1,2022,18.0,2004.0,8.0,341,330,10,6,2,2,10,1,3,2,1,0,283,1,3,MF,Under 20,Midfielder,France,Europe
45314,Federico Fazio,ARG,Salernitana,Serie A,2022,35.0,1987.0,11.9,536,503,33,18,0,8,4,15,0,0,0,0,410,0,6,DF,35-39,Defender,Argentina,South America
691482,Jacopo Fazzini,ITA,Empoli,Serie A,2022,19.0,2003.0,9.2,326,305,19,8,1,1,11,2,5,3,2,0,257,2,10,MF,Under 20,Midfielder,Italy,Europe
203496,Nabil Fekir,FRA,Betis,La Liga,2022,29.0,1993.0,10.7,484,416,66,27,2,3,48,4,33,13,16,0,378,2,7,MF,25-29,Midfielder,France,Europe
573907,Luiz Felipe,ITA,Betis,La Liga,2022,25.0,1997.0,19.6,884,843,39,36,0,9,2,3,0,0,0,0,753,2,11,DF,25-29,Defender,Italy,Europe
462250,Joo Flix,POR,Chelsea,Premier League,2022,22.0,1999.0,10.5,356,314,39,5,5,4,19,5,12,2,9,0,274,3,9,"FW,MF",20-24,Forward,Portugal,Europe
648046,Evan Ferguson,IRL,Brighton,Premier League,2022,17.0,2004.0,10.6,225,203,21,0,1,0,2,0,0,0,0,0,180,1,3,FW,Under 20,Forward,Republic of Ireland,Europe
428563,Lewis Ferguson,SCO,Bologna,Serie A,2022,22.0,1999.0,25.7,1218,1190,25,11,4,0,13,12,0,0,0,0,1039,3,20,"MF,FW",20-24,Midfielder,Scotland,Europe
240306,Bruno Fernandes,POR,Manchester Utd,Premier League,2022,27.0,1994.0,36.8,2030,1838,182,32,35,36,141,24,83,20,23,2,1498,10,65,"MF,FW",25-29,Midfielder,Portugal,Europe
247555,Edimilson Fernandes,SUI,Mainz 05,Bundesliga,2022,26.0,1996.0,27.1,1190,1051,133,44,0,16,80,42,47,24,22,0,832,6,26,DF,25-29,Defender,Switzerland,Europe
648195,Enzo Fernndez,ARG,Chelsea,Premier League,2022,21.0,2001.0,17.2,1440,1381,56,51,11,17,14,2,3,1,1,0,1269,3,13,MF,20-24,Midfielder,Argentina,South America
118284,Jordan Ferri,FRA,Montpellier,Ligue 1,2022,30.0,1992.0,30.4,1989,1880,101,83,7,17,30,14,1,0,0,0,1695,8,25,MF,30-34,Midfielder,France,Europe
374139,Junior Firpo,DOM,Leeds United,Premier League,2022,25.0,1996.0,15.2,621,505,114,8,1,1,12,106,0,0,0,0,454,2,18,DF,25-29,Defender,Dominican Republic,North America
435796,Kilian Fischer,GER,Wolfsburg,Bundesliga,2022,21.0,2000.0,5.6,273,210,63,4,0,0,12,59,0,0,0,0,223,0,9,"DF,FW",20-24,Defender,Germany,Europe
596881,Florian Flick,GER,Schalke 04,Bundesliga,2022,22.0,2000.0,5.7,185,180,3,3,0,1,1,0,0,0,0,0,129,2,3,MF,20-24,Midfielder,Germany,Europe
130365,Alessandro Florenzi,ITA,Milan,Serie A,2022,31.0,1991.0,2.3,172,136,35,7,0,1,22,22,6,2,4,0,130,1,0,DF,30-34,Defender,Italy,Europe
406635,Phil Foden,ENG,Manchester City,Premier League,2022,22.0,2000.0,20.5,1111,1046,61,9,4,4,91,13,39,4,26,2,904,4,32,FW,20-24,Forward,England,Europe
182893,Seko Fofana,CIV,Lens,Ligue 1,2022,27.0,1995.0,34.1,1820,1806,12,10,5,17,54,2,0,0,0,0,1590,2,32,MF,25-29,Midfielder,Ivory Coast,Africa
475411,Wesley Fofana,FRA,Leicester City,Premier League,2022,21.0,2000.0,2.0,140,138,1,1,0,0,0,0,0,0,0,0,117,1,3,DF,20-24,Defender,France,Europe
569598,Youssouf Fofana,FRA,Monaco,Ligue 1,2022,23.0,1999.0,34.3,1738,1683,44,30,11,13,7,3,0,0,0,0,1419,11,21,MF,20-24,Midfielder,France,Europe
111078,Emil Forsberg,SWE,RB Leipzig,Bundesliga,2022,30.0,1991.0,16.5,520,499,18,4,3,2,17,4,8,3,4,0,422,3,10,"MF,FW",30-34,Midfielder,Sweden,Europe
179635,Philipp Frster,GER,Bochum,Bundesliga,2022,27.0,1995.0,14.5,546,450,92,33,2,2,77,11,41,25,13,0,394,4,14,MF,25-29,Midfielder,Germany,Europe
315131,Timothy Fosu-Mensah,NED,Leverkusen,Bundesliga,2022,24.0,1998.0,2.1,119,96,22,2,0,1,4,20,0,0,0,0,93,1,3,DF,20-24,Defender,Netherlands,Europe
480763,Juan Foyth,ARG,Villarreal,La Liga,2022,24.0,1998.0,21.8,1276,1058,211,41,4,14,10,170,0,0,0,0,1116,7,13,DF,20-24,Defender,Argentina,South America
146795,Ryan Fraser,SCO,Newcastle Utd,Premier League,2022,28.0,1994.0,3.5,122,112,7,2,0,0,13,2,3,0,1,0,85,3,4,FW,25-29,Forward,Scotland,Europe
394300,Davide Frattesi,ITA,Sassuolo,Serie A,2022,22.0,1999.0,31.9,1024,998,25,19,6,21,21,6,0,0,0,0,812,1,25,MF,20-24,Midfielder,Italy,Europe
484547,Jeremie Frimpong,NED,Leverkusen,Bundesliga,2022,21.0,2000.0,30.1,1232,992,239,13,0,4,70,226,0,0,0,0,982,1,35,"DF,MF",20-24,Defender,Netherlands,Europe
272278,Chris Fhrich,GER,Stuttgart,Bundesliga,2022,24.0,1998.0,20.9,704,633,69,9,2,13,50,21,31,6,18,0,552,2,15,"FW,MF",20-24,Forward,Germany,Europe
250013,Angelo Fulgini,FRA,Lens,Ligue 1,2022,25.0,1996.0,9.5,501,423,75,23,5,0,62,4,47,17,21,1,380,3,9,"MF,FW",25-29,Midfielder,France,Europe
75489,Niclas Fllkrug,GER,Werder Bremen,Bundesliga,2022,29.0,1993.0,27.5,929,908,17,0,4,15,20,1,0,0,0,0,581,4,36,FW,25-29,Forward,Germany,Europe
434675,Cody Gakpo,NED,Liverpool,Premier League,2022,23.0,1999.0,16.2,392,381,9,0,3,0,17,2,4,3,0,0,293,2,11,"FW,MF",20-24,Forward,Netherlands,Europe
488362,Conor Gallagher,ENG,Chelsea,Premier League,2022,22.0,2000.0,18.0,871,818,50,13,1,6,49,10,21,9,7,0,706,3,29,MF,20-24,Midfielder,England,Europe
392516,Antonino Gallo,ITA,Lecce,Serie A,2022,22.0,2000.0,27.6,1254,980,267,20,0,14,89,247,0,0,0,0,843,7,24,DF,20-24,Defender,Italy,Europe
121686,Cristian Gamboa,CRC,Bochum,Bundesliga,2022,32.0,1989.0,16.4,684,572,109,2,1,3,43,107,0,0,0,0,458,3,12,DF,30-34,Defender,Costa Rica,North America
27389,Kvin Gameiro,FRA,Strasbourg,Ligue 1,2022,35.0,1987.0,23.3,747,706,39,1,8,1,19,3,0,0,0,0,591,2,30,FW,35-39,Forward,France,Europe
811779,Alejandro Garnacho,ARG,Manchester Utd,Premier League,2022,18.0,2004.0,6.3,187,187,0,0,0,2,2,0,0,0,0,0,150,0,7,"FW,MF",Under 20,Forward,Argentina,South America
505219,James Garner,ENG,Everton,Premier League,2022,21.0,2001.0,8.9,353,310,41,6,0,2,37,16,17,15,2,0,256,2,9,"MF,DF",20-24,Midfielder,England,Europe
72121,Johan Gastien,FRA,Clermont Foot,Ligue 1,2022,34.0,1988.0,28.9,2103,1900,200,144,3,23,67,10,46,23,12,2,1743,3,24,MF,30-34,Midfielder,France,Europe
509022,Federico Gatti,ITA,Juventus,Serie A,2022,24.0,1998.0,16.1,957,923,31,21,0,23,3,8,0,0,0,0,808,3,11,DF,20-24,Defender,Italy,Europe
251309,Dennis Geiger,GER,Hoffenheim,Bundesliga,2022,24.0,1998.0,21.7,852,741,107,42,2,4,49,3,42,7,26,1,697,4,17,MF,20-24,Midfielder,Germany,Europe
503980,Joe Gelhardt,ENG,Leeds United,Premier League,2022,20.0,2002.0,2.4,67,62,3,0,1,0,1,0,0,0,0,0,43,2,4,FW,20-24,Forward,England,Europe
470618,Denis Genreau,AUS,Toulouse,Ligue 1,2022,23.0,1999.0,7.3,323,313,10,1,0,2,16,4,0,0,0,0,243,0,17,MF,20-24,Midfielder,Australia,Oceania
119277,Yannick Gerhardt,GER,Wolfsburg,Bundesliga,2022,28.0,1994.0,20.7,674,639,30,13,2,4,18,5,3,2,1,0,503,5,25,MF,25-29,Midfielder,Germany,Europe
60540,Valre Germain,FRA,Montpellier,Ligue 1,2022,32.0,1990.0,7.6,214,202,11,0,1,0,6,1,0,0,0,0,147,1,8,"FW,MF",30-34,Forward,France,Europe
